season,week,date,time_et,neutral,away,home,score_away,score_home,first_downs_away,first_downs_home,first_downs_from_passing_away,first_downs_from_passing_home,first_downs_from_rushing_away,first_downs_from_rushing_home,first_downs_from_penalty_away,first_downs_from_penalty_home,third_down_comp_away,third_down_att_away,third_down_comp_home,third_down_att_home,fourth_down_comp_away,fourth_down_att_away,fourth_down_comp_home,fourth_down_att_home,plays_away,plays_home,drives_away,drives_home,yards_away,yards_home,pass_comp_away,pass_att_away,pass_yards_away,pass_comp_home,pass_att_home,pass_yards_home,sacks_num_away,sacks_yards_away,sacks_num_home,sacks_yards_home,rush_att_away,rush_yards_away,rush_att_home,rush_yards_home,pen_num_away,pen_yards_away,pen_num_home,pen_yards_home,redzone_comp_away,redzone_att_away,redzone_comp_home,redzone_att_home,fumbles_away,fumbles_home,interceptions_away,interceptions_home,def_st_td_away,def_st_td_home,possession_away,possession_home
2023,8,2023-10-29,4:05 PM,False,Browns,Seahawks,20,24,23,17,10,12,9,5,4,0,6,15,4,12,0,1,1,1,75,55,12,12,385,362,16,32,230,23,37,248,3,27,1,6,40,155,17,114,4,25,7,43,2,4,3,5,1,0,2,2,0,0,36:40,23:20
2023,8,2023-10-29,4:25 PM,False,Chiefs,Broncos,9,24,18,19,12,7,3,10,3,2,3,10,6,14,1,3,0,1,57,65,11,11,274,240,24,38,212,12,19,87,3,28,6,27,16,62,40,153,5,38,6,35,0,3,3,5,3,1,2,0,0,0,26:13,33:47
2023,8,2023-10-29,4:25 PM,False,Ravens,Cardinals,31,24,21,22,8,12,9,7,4,3,4,11,5,12,0,0,0,2,60,71,12,13,268,310,18,27,138,25,37,181,4,19,2,27,29,130,32,129,6,45,6,70,4,4,3,3,0,0,0,2,0,0,29:39,30:21
2023,8,2023-10-29,4:25 PM,False,Bengals,49ers,31,17,29,24,17,15,10,8,2,1,3,8,5,9,0,0,0,0,62,56,10,11,400,460,28,32,266,22,31,347,3,17,2,18,27,134,23,113,1,15,5,54,4,5,2,4,1,1,0,2,0,0,31:23,28:37
2023,8,2023-10-29,8:20 PM,False,Bears,Chargers,13,30,17,20,10,18,7,1,0,1,6,14,7,13,1,4,0,1,63,65,11,10,295,352,25,37,222,31,40,298,1,10,0,0,25,73,25,54,7,53,2,15,2,2,2,2,0,1,2,0,0,0,28:32,31:28
2023,8,2023-10-30,8:15 PM,False,Raiders,Lions,14,26,12,29,6,17,4,10,2,2,1,9,6,14,0,3,1,1,45,81,11,12,157,486,10,21,77,26,37,264,6,49,1,8,18,80,43,222,4,40,5,55,1,1,1,5,0,2,1,1,1,0,20:27,39:33
2023,9,2023-11-02,8:15 PM,False,Titans,Steelers,16,20,23,22,12,9,5,10,6,3,3,13,6,12,1,2,0,0,68,60,9,9,340,326,22,39,235,19,30,160,4,27,0,0,25,105,30,166,7,51,10,80,1,4,2,4,0,0,1,0,0,0,31:09,28:51
2023,9,2023-11-05,9:30 AM,True,Dolphins,Chiefs,14,21,20,16,11,11,6,4,3,1,3,12,3,10,0,1,0,0,58,56,11,11,292,267,21,34,175,20,30,174,3,18,2,11,21,117,24,93,6,45,9,69,1,1,2,2,1,1,0,0,0,1,30:24,29:36
2023,9,2023-11-05,1:00 PM,False,Vikings,Falcons,31,28,23,18,13,12,8,6,2,0,7,16,10,18,1,1,0,0,73,67,13,13,363,370,25,36,217,21,38,260,4,19,1,8,33,146,28,110,1,4,8,62,3,6,1,2,2,1,0,1,0,0,31:32,28:28
2023,9,2023-11-05,1:00 PM,False,Cardinals,Browns,0,27,7,17,3,9,3,7,1,1,1,12,6,17,0,1,1,2,48,71,14,14,58,326,11,20,17,19,30,213,7,41,1,6,21,41,40,113,4,40,6,65,0,0,3,4,1,0,2,0,0,0,23:35,36:25
2023,9,2023-11-05,1:00 PM,False,Rams,Packers,3,20,10,21,6,10,3,10,1,1,5,14,7,14,0,2,1,1,55,68,11,12,187,391,13,28,119,20,26,207,1,11,4,21,26,68,38,184,5,36,8,57,0,0,1,4,1,2,1,0,0,0,24:44,35:16
2023,9,2023-11-05,1:00 PM,False,Commanders,Patriots,20,17,23,18,14,13,8,4,1,1,9,17,3,12,0,0,1,2,77,63,12,12,432,327,29,45,308,24,44,220,3,17,0,0,29,124,19,107,4,30,4,30,1,4,1,1,1,0,1,1,0,0,37:10,22:50
2023,9,2023-11-05,1:00 PM,False,Bears,Saints,17,24,20,18,13,11,7,6,0,1,6,12,7,14,1,1,0,1,64,62,11,12,368,301,18,30,212,26,35,214,2,8,0,0,32,156,27,87,8,71,1,5,2,4,3,5,2,0,3,0,0,0,30:40,29:20
2023,9,2023-11-05,1:00 PM,False,Seahawks,Ravens,3,37,6,29,5,11,1,16,0,2,1,12,6,13,0,1,1,2,47,75,13,12,151,515,13,28,123,26,33,217,4,34,1,8,15,28,41,298,5,29,3,11,0,1,3,6,1,2,1,0,0,0,19:56,40:04
2023,9,2023-11-05,1:00 PM,False,Buccaneers,Texans,37,39,21,26,10,22,8,2,3,2,3,13,3,11,2,2,1,1,63,62,12,12,332,496,21,30,251,30,42,443,2,14,3,27,31,81,17,53,9,90,9,115,4,5,3,4,1,1,0,0,0,0,31:20,28:40
2023,9,2023-11-05,4:05 PM,False,Colts,Panthers,27,13,17,17,7,7,5,10,5,0,4,13,7,16,0,0,2,3,57,71,9,12,198,275,17,26,120,24,39,137,1,7,4,36,30,78,28,138,5,25,10,81,1,2,1,2,1,0,0,3,2,0,28:51,31:09
2023,9,2023-11-05,4:25 PM,False,Giants,Raiders,6,30,15,15,10,9,5,6,0,0,3,12,5,14,1,5,0,1,62,59,13,12,277,334,19,29,154,16,25,209,8,46,0,0,25,123,34,125,3,8,4,30,1,1,3,4,0,0,2,0,0,0,31:04,28:56
2023,9,2023-11-05,4:25 PM,False,Cowboys,Eagles,23,28,27,20,19,10,3,7,5,3,6,15,7,14,3,5,2,2,70,59,10,9,406,292,29,44,333,17,23,183,5,41,3,24,21,73,33,109,10,83,10,98,3,5,3,3,1,0,0,0,0,0,29:42,30:18
2023,9,2023-11-05,8:20 PM,False,Bills,Bengals,18,24,21,23,11,17,9,5,1,1,7,12,8,15,0,0,1,2,55,67,9,9,317,397,26,38,249,31,44,343,1,9,1,5,16,68,22,54,5,49,6,49,2,3,2,3,1,0,1,0,0,0,23:22,36:38
2023,9,2023-11-06,8:15 PM,False,Chargers,Jets,27,6,14,17,7,12,5,2,2,3,7,16,3,17,0,0,3,4,56,77,13,13,191,270,16,30,107,33,49,206,5,29,8,57,21,84,20,64,4,39,8,40,2,2,0,2,0,3,0,0,1,0,25:33,34:27
2023,10,2023-11-09,8:15 PM,False,Panthers,Bears,13,16,12,21,6,10,4,10,2,1,3,15,6,15,3,3,1,1,57,70,9,11,213,295,21,38,170,20,33,162,3,15,0,0,16,43,37,133,5,45,7,44,0,1,1,2,0,0,0,0,1,0,26:29,33:31
2023,10,2023-11-12,9:30 AM,True,Colts,Patriots,10,6,14,21,8,9,4,11,2,1,5,13,6,14,2,2,1,1,54,68,10,10,264,340,18,28,194,18,27,173,0,0,5,22,26,70,36,167,4,34,5,34,1,1,0,4,0,0,1,2,0,0,25:35,34:25
2023,10,2023-11-12,1:00 PM,False,Browns,Ravens,33,31,24,17,10,9,12,3,2,5,8,16,2,8,1,2,0,0,75,50,10,10,373,306,20,35,195,13,23,200,4,18,3,23,36,178,24,106,10,55,7,64,2,5,1,2,1,0,1,2,1,1,34:15,25:45
2023,10,2023-11-12,1:00 PM,False,Titans,Buccaneers,6,20,14,19,10,12,2,4,2,3,6,15,7,15,0,2,0,0,59,61,11,11,209,340,19,39,167,18,29,263,4,32,3,15,16,42,29,77,5,35,7,50,0,2,0,2,0,0,1,1,0,0,28:20,31:40
2023,10,2023-11-12,1:00 PM,False,49ers,Jaguars,34,3,20,12,11,7,8,2,1,3,4,12,4,12,1,2,0,1,60,54,11,10,437,221,20,28,293,18,32,162,2,9,5,28,30,144,17,59,7,90,5,39,1,4,0,2,0,2,0,2,0,0,33:11,26:49
2023,10,2023-11-12,1:00 PM,False,Saints,Vikings,19,27,16,23,10,12,4,8,2,3,4,14,6,15,2,2,0,0,61,68,13,12,280,388,26,43,215,23,34,263,3,17,1,5,15,65,33,125,9,74,5,35,2,2,2,3,0,0,2,0,0,0,26:54,33:06
2023,10,2023-11-12,1:00 PM,False,Packers,Steelers,19,23,17,21,13,6,3,12,1,3,8,16,4,13,2,2,1,1,65,60,11,10,399,324,21,40,283,14,23,119,1,6,1,7,24,116,36,205,5,32,3,27,1,5,2,3,0,0,2,0,0,0,29:27,30:33
2023,10,2023-11-12,1:00 PM,False,Texans,Bengals,30,27,28,20,16,11,10,5,2,4,4,13,6,14,0,1,1,1,74,60,13,13,544,380,23,39,356,27,40,314,1,0,4,33,34,188,16,66,7,50,4,63,3,5,1,3,2,0,1,2,0,0,31:30,28:30
2023,10,2023-11-12,4:05 PM,False,Falcons,Cardinals,23,25,20,20,5,11,11,8,4,1,7,14,3,11,1,2,1,1,65,60,10,10,254,352,12,21,70,19,32,230,3,24,2,19,41,184,26,122,4,43,11,112,3,4,2,4,0,0,0,1,0,0,31:42,28:18
2023,10,2023-11-12,4:05 PM,False,Lions,Chargers,41,38,23,24,13,16,8,5,2,3,4,13,7,14,4,5,3,3,64,68,10,9,533,421,23,33,333,27,40,323,0,0,0,0,31,200,28,98,4,44,3,36,2,4,3,3,0,0,0,1,0,0,30:34,29:26
2023,10,2023-11-12,4:25 PM,False,Giants,Cowboys,17,49,16,32,5,19,7,12,4,1,0,12,6,12,2,3,1,2,55,77,13,13,172,640,14,27,61,33,44,472,5,25,0,0,23,111,33,168,2,5,9,83,2,4,6,7,0,0,1,2,0,0,22:39,37:21
2023,10,2023-11-12,4:25 PM,False,Commanders,Seahawks,26,29,16,27,13,16,3,7,0,4,7,15,4,14,1,1,1,1,61,74,11,12,356,489,29,44,288,31,47,369,3,24,1,0,14,68,26,120,6,39,8,50,1,1,1,2,1,0,0,0,0,0,29:33,30:27
2023,10,2023-11-12,8:20 PM,False,Jets,Raiders,12,16,14,15,11,7,3,7,0,1,7,16,5,15,0,0,2,2,63,62,11,11,365,274,23,40,257,16,27,126,2,6,3,27,21,108,32,148,8,83,3,25,0,1,1,1,0,1,1,1,0,0,29:42,30:18
2023,10,2023-11-13,8:15 PM,False,Broncos,Bills,24,22,19,18,12,6,5,12,2,0,8,19,3,8,1,1,0,1,71,52,12,11,300,369,24,29,178,15,26,177,4,15,0,0,38,122,26,192,10,61,5,63,2,4,2,2,1,2,0,2,0,0,37:21,22:39
2023,11,2023-11-16,8:15 PM,False,Bengals,Ravens,20,34,20,22,10,9,6,10,4,3,2,11,6,12,1,1,0,0,59,60,11,11,272,405,19,31,136,16,26,248,5,33,3,16,23,136,31,157,9,78,9,110,2,3,3,4,0,0,0,0,0,0,29:23,30:37
2023,11,2023-11-19,1:00 PM,False,Titans,Jaguars,14,34,12,24,6,13,4,8,2,3,2,7,4,12,1,1,3,4,38,69,9,9,235,389,13,17,143,24,32,261,2,15,1,1,19,92,36,128,7,66,4,29,1,1,3,5,2,0,0,0,0,0,23:34,36:26
2023,11,2023-11-19,1:00 PM,False,Cowboys,Panthers,33,10,23,13,11,7,7,6,5,0,7,16,5,15,0,0,3,3,68,59,9,10,311,187,27,41,204,16,29,77,0,0,7,46,27,107,23,110,5,45,8,90,2,4,1,2,0,1,0,1,1,0,31:21,28:39
2023,11,2023-11-19,1:00 PM,False,Giants,Commanders,31,19,13,28,10,12,3,13,0,3,5,14,5,13,0,1,1,1,54,77,12,14,292,404,18,26,201,31,45,230,9,45,4,26,19,91,28,174,5,33,1,5,1,2,2,3,0,3,0,3,1,0,25:09,34:51
2023,11,2023-11-19,1:00 PM,False,Cardinals,Texans,16,21,20,22,11,18,7,4,2,0,3,10,9,13,1,4,0,1,58,67,10,11,319,419,20,30,196,28,38,308,3,18,4,30,25,123,25,111,5,50,3,19,1,1,1,4,1,0,1,3,0,0,28:45,31:15
2023,11,2023-11-19,1:00 PM,False,Chargers,Packers,20,23,17,23,11,16,5,5,1,2,7,14,7,14,0,2,0,1,62,71,11,11,394,397,21,36,244,27,40,295,2,16,3,27,24,150,28,102,4,54,7,46,1,4,1,2,1,0,0,0,0,0,28:02,31:58
2023,11,2023-11-19,1:00 PM,False,Bears,Lions,26,31,25,23,10,14,11,8,4,1,5,13,8,11,2,2,0,0,71,59,11,11,334,338,16,23,151,23,35,223,2,18,2,13,46,183,22,115,6,69,5,25,1,2,3,3,1,1,0,3,0,0,40:24,19:36
2023,11,2023-11-19,1:00 PM,False,Steelers,Browns,10,13,12,20,4,10,8,7,0,3,3,14,4,17,1,1,1,1,57,73,13,12,249,259,15,28,77,24,43,163,3,29,1,2,26,172,29,96,6,46,1,10,0,1,1,3,0,0,0,1,0,0,28:33,31:27
2023,11,2023-11-19,1:00 PM,False,Raiders,Dolphins,13,20,12,21,10,12,2,7,0,2,4,14,3,11,0,2,0,1,59,68,13,14,296,422,24,41,260,28,39,323,2,11,1,2,16,36,28,99,5,41,5,44,0,1,1,2,0,2,3,1,0,0,27:45,32:15
2023,11,2023-11-19,4:05 PM,False,Buccaneers,49ers,14,27,22,22,14,14,7,7,1,1,7,14,4,10,1,3,0,1,67,59,10,10,287,420,29,45,221,21,25,305,4,25,4,28,18,66,30,115,3,19,7,66,2,4,2,4,1,0,1,0,0,0,29:09,30:51
2023,11,2023-11-19,4:25 PM,False,Jets,Bills,6,32,14,22,8,10,3,9,3,3,0,11,5,13,4,5,1,1,54,71,11,12,155,393,15,30,92,20,32,263,6,40,1,12,18,63,38,130,5,35,8,77,1,1,1,4,2,0,2,1,0,0,23:09,36:51
2023,11,2023-11-19,4:25 PM,False,Seahawks,Rams,16,17,16,20,12,9,3,6,1,5,5,15,2,9,2,2,0,1,63,59,11,11,291,267,24,40,223,17,31,185,2,13,1,5,21,68,27,82,12,130,9,92,1,2,2,4,0,0,1,1,0,0,32:06,27:54
2023,11,2023-11-19,8:20 PM,False,Vikings,Broncos,20,21,19,13,9,11,9,2,1,0,6,15,2,12,3,4,1,1,70,52,10,11,385,295,20,32,210,27,35,249,2,11,2,10,36,175,15,46,6,55,4,48,2,4,1,5,2,0,1,0,0,0,34:58,25:02
2023,11,2023-11-20,8:15 PM,False,Eagles,Chiefs,21,17,16,23,5,10,10,10,1,3,3,11,8,17,0,0,2,3,54,74,12,12,238,336,14,22,124,24,43,168,5,26,1,9,27,114,30,168,7,61,7,55,3,3,2,4,0,1,1,1,0,0,27:59,32:01
2023,12,2023-11-23,12:30 PM,False,Packers,Lions,29,22,17,25,13,17,4,6,0,2,5,11,7,15,0,1,1,5,54,78,11,11,377,464,22,32,268,29,44,324,0,0,3,8,22,109,31,140,7,60,7,51,3,4,3,4,0,3,0,0,1,0,28:04,31:56
2023,12,2023-11-23,4:30 PM,False,Commanders,Cowboys,10,45,23,21,15,15,7,5,1,1,7,15,6,10,0,3,0,0,75,50,11,9,376,431,28,44,268,22,32,331,4,32,0,0,27,108,18,100,4,25,7,48,1,2,3,3,0,0,1,0,0,1,36:54,23:06
2023,12,2023-11-23,8:20 PM,False,49ers,Seahawks,31,13,23,14,10,6,12,8,1,0,5,11,3,11,0,0,0,1,65,54,12,10,377,220,21,31,208,18,27,132,1,1,6,48,33,169,21,88,3,20,5,39,3,4,0,1,0,1,1,1,0,1,35:30,24:30
2023,12,2023-11-24,3:00 PM,False,Dolphins,Jets,34,13,22,12,14,9,6,2,2,1,11,16,5,14,0,1,2,3,69,55,11,10,395,159,21,30,228,27,38,130,2,15,7,49,37,167,10,29,6,38,6,60,2,3,1,2,1,0,2,2,1,1,35:41,24:19
2023,12,2023-11-26,1:00 PM,False,Saints,Falcons,15,24,22,25,13,9,6,15,3,1,6,14,4,8,0,0,0,1,67,62,10,9,444,396,24,38,296,13,21,168,1,8,0,0,28,148,41,228,6,50,5,35,0,5,1,2,1,0,1,2,0,1,31:34,28:26
2023,12,2023-11-26,1:00 PM,False,Steelers,Bengals,16,10,22,10,15,9,6,0,1,1,8,17,2,10,0,0,0,0,68,41,10,10,421,222,24,33,268,19,26,197,2,10,4,30,33,153,11,25,5,55,5,36,1,4,1,2,1,0,0,1,0,0,37:17,22:43
2023,12,2023-11-26,1:00 PM,False,Panthers,Titans,10,17,19,15,7,9,8,6,4,0,6,16,2,11,2,3,1,1,67,53,10,11,258,264,18,31,162,18,28,184,4,32,1,1,32,96,24,80,4,35,8,53,1,1,2,2,1,0,0,0,0,0,33:49,26:11
2023,12,2023-11-26,1:00 PM,False,Buccaneers,Colts,20,27,17,26,9,13,6,12,2,1,5,13,2,11,1,1,3,4,56,70,10,11,298,394,20,31,173,24,41,239,6,26,2,12,19,125,27,155,4,24,5,40,1,3,3,5,1,0,1,1,0,0,28:39,31:21
2023,12,2023-11-26,1:00 PM,False,Patriots,Giants,7,10,18,10,8,7,10,3,0,0,4,14,4,13,2,2,0,0,68,50,12,12,283,220,21,35,136,17,25,162,2,7,6,29,31,147,19,58,2,13,4,37,1,2,1,2,0,1,3,0,0,0,34:06,25:54
2023,12,2023-11-26,1:00 PM,False,Jaguars,Texans,24,21,22,19,13,12,5,6,4,1,7,13,6,13,0,0,0,1,68,58,11,10,445,352,23,38,364,26,36,261,0,0,4,43,30,81,18,91,6,35,7,49,2,3,3,3,0,0,1,0,0,0,33:54,26:06
2023,12,2023-11-26,4:05 PM,False,Browns,Broncos,12,29,19,17,10,5,6,10,3,2,2,13,6,14,2,5,0,1,70,62,12,12,269,294,20,42,162,13,22,125,4,28,1,9,24,107,39,169,8,66,8,71,1,3,3,5,3,1,0,0,0,0,27:12,32:48
2023,12,2023-11-26,4:05 PM,False,Rams,Cardinals,37,14,25,19,16,11,9,5,0,3,6,12,6,17,2,2,2,3,66,64,10,11,457,292,25,33,229,27,45,219,0,0,4,37,33,228,15,73,5,23,5,34,4,5,2,2,0,0,1,0,0,0,34:52,25:08
2023,12,2023-11-26,4:25 PM,False,Bills,Eagles,34,37,29,24,15,12,13,9,1,3,13,22,4,11,1,1,0,0,92,65,14,14,505,378,29,51,332,18,31,193,1,7,2,7,40,173,32,185,11,80,4,30,4,5,4,4,0,1,1,1,0,0,40:30,26:53
2023,12,2023-11-26,4:25 PM,False,Chiefs,Raiders,31,17,23,16,17,12,6,4,0,0,5,11,7,14,0,0,0,2,58,58,10,10,360,358,27,34,291,23,34,235,1,7,1,13,23,69,23,123,4,40,0,0,3,4,1,3,0,0,0,0,0,0,30:45,29:15
2023,12,2023-11-26,8:20 PM,False,Ravens,Chargers,20,10,20,16,9,11,10,5,1,0,4,13,7,15,1,3,1,3,69,66,11,11,361,279,18,32,164,29,44,193,2,13,3,24,35,197,19,86,5,42,5,41,1,2,1,3,0,3,0,1,0,0,33:23,26:37
2023,12,2023-11-27,8:15 PM,False,Bears,Vikings,12,10,18,15,12,8,6,3,0,4,8,18,2,9,1,1,0,2,68,51,10,11,317,242,27,37,199,22,32,169,3,18,2,16,28,118,17,73,7,76,4,24,0,2,1,2,2,0,0,4,0,0,35:50,24:10
2023,13,2023-11-30,8:15 PM,False,Seahawks,Cowboys,35,41,25,33,16,19,4,8,5,6,9,14,8,14,0,3,1,2,64,79,10,11,406,411,23,41,334,29,41,275,1,0,4,24,22,72,34,136,10,130,9,127,4,5,4,8,0,0,1,0,0,0,23:33,36:27
2023,13,2023-12-03,1:00 PM,False,Broncos,Texans,17,22,16,14,5,8,9,5,2,1,0,11,4,16,3,3,1,1,59,63,13,13,282,353,15,26,164,17,28,264,3,22,5,28,30,118,30,89,2,8,8,81,1,3,2,3,0,0,3,0,0,0,26:56,33:04
2023,13,2023-12-03,1:00 PM,False,Dolphins,Commanders,45,15,20,11,10,5,9,6,1,0,7,13,6,14,2,2,1,1,59,54,9,11,406,245,19,25,283,12,23,107,0,0,3,20,34,123,28,138,2,15,3,31,3,3,2,2,0,0,0,1,1,0,32:16,27:44
2023,13,2023-12-03,1:00 PM,False,Falcons,Jets,13,8,15,14,9,9,3,3,3,2,4,14,2,15,0,0,2,3,64,67,14,13,194,259,12,27,104,19,38,197,3,17,4,17,34,90,25,62,6,55,11,71,0,1,0,1,0,2,0,1,0,0,29:34,30:26
2023,13,2023-12-03,1:00 PM,False,Cardinals,Steelers,24,10,18,18,7,13,8,4,3,1,10,17,4,11,0,0,0,1,63,58,10,10,282,317,13,23,132,18,27,187,2,13,0,0,38,150,31,130,6,51,9,77,3,3,1,3,0,1,0,0,0,0,29:17,30:43
2023,13,2023-12-03,1:00 PM,False,Chargers,Patriots,6,0,13,13,8,5,5,7,0,1,5,15,4,14,0,0,1,3,61,62,11,11,241,257,22,37,212,13,25,109,0,0,5,32,24,29,32,148,4,20,3,14,0,0,0,0,0,1,0,0,0,0,28:50,31:10
2023,13,2023-12-03,1:00 PM,False,Colts,Titans,31,28,19,25,10,12,5,12,4,1,3,14,6,17,1,1,0,1,68,81,13,15,355,381,26,42,300,16,33,204,3,12,6,20,23,55,42,177,4,29,9,74,1,5,2,3,2,2,0,0,1,0,29:03,38:26
2023,13,2023-12-03,1:00 PM,False,Lions,Saints,33,28,18,23,9,12,7,10,2,1,6,13,6,12,0,0,0,1,56,67,12,12,347,362,16,25,205,19,29,249,1,8,2,18,30,142,36,113,6,45,6,50,3,5,4,4,0,1,0,1,0,0,27:50,32:10
2023,13,2023-12-03,4:05 PM,False,Panthers,Buccaneers,18,21,15,15,7,7,7,6,1,2,3,15,6,15,1,3,0,0,69,58,13,13,282,322,15,31,149,14,29,194,4,29,1,8,34,133,28,128,7,62,5,36,2,3,2,3,0,0,1,1,0,0,33:42,26:18
2023,13,2023-12-03,4:25 PM,False,Browns,Rams,19,36,20,20,10,10,9,6,1,4,7,16,4,12,0,2,0,0,69,62,12,13,327,399,23,44,240,22,37,279,2,14,0,0,23,87,25,120,7,86,7,45,1,2,3,4,0,0,1,0,0,0,34:03,25:57
2023,13,2023-12-03,4:25 PM,False,49ers,Eagles,42,19,24,23,12,19,12,2,0,2,8,11,8,15,1,1,1,2,57,69,9,9,456,333,19,27,310,28,48,287,2,4,3,27,28,146,18,46,5,47,7,47,4,4,2,4,0,0,0,0,0,0,28:21,31:39
2023,13,2023-12-03,8:20 PM,False,Chiefs,Packers,19,27,25,24,13,15,10,9,2,0,7,11,5,10,0,1,1,1,61,63,8,7,337,382,21,33,189,25,36,253,3,21,2,14,25,148,25,129,5,50,7,63,2,4,3,4,0,0,1,0,0,0,29:28,30:32
2023,13,2023-12-04,8:15 PM,False,Bengals,Jaguars,34,31,27,23,17,13,8,9,2,1,8,14,6,15,1,2,2,2,72,68,12,11,491,376,33,39,335,31,39,305,2,12,4,16,31,156,25,71,6,35,7,55,3,3,3,3,0,0,1,0,0,0,34:03,34:12
2023,14,2023-12-07,8:15 PM,False,Patriots,Steelers,21,18,14,18,11,10,3,5,0,3,4,13,3,14,0,0,1,3,55,66,13,14,303,264,19,28,222,22,36,182,2,18,2,8,25,81,28,82,7,59,1,5,2,2,1,2,0,0,1,1,0,0,27:41,32:19
2023,14,2023-12-10,1:00 PM,False,Lions,Bears,13,28,13,20,7,10,6,7,0,3,6,15,6,14,1,5,1,2,63,66,11,12,267,336,20,35,127,19,33,194,4,34,3,29,24,140,30,142,8,59,4,35,2,2,2,5,1,0,2,0,0,0,26:41,33:19
2023,14,2023-12-10,1:00 PM,False,Texans,Jets,6,30,10,20,4,15,4,4,2,1,1,12,6,15,0,3,1,1,52,66,13,13,135,347,11,28,54,27,36,268,5,41,4,33,19,81,26,79,4,35,8,52,1,1,3,3,0,1,0,0,0,0,22:55,37:05
2023,14,2023-12-10,1:00 PM,False,Rams,Ravens,31,37,24,23,14,17,5,6,5,0,6,16,4,12,0,0,0,0,73,71,13,13,410,449,23,41,282,24,43,310,2,12,2,6,30,128,26,139,5,34,7,79,3,5,1,3,0,0,0,1,0,1,34:35,27:43
2023,14,2023-12-10,1:00 PM,False,Panthers,Saints,6,28,16,14,4,8,11,5,1,1,8,20,3,10,1,7,0,0,79,52,12,11,303,207,13,36,99,18,26,110,4,38,1,9,39,204,25,97,4,27,3,30,0,2,3,4,2,0,0,1,0,1,34:50,25:10
2023,14,2023-12-10,1:00 PM,False,Buccaneers,Falcons,29,25,16,23,8,15,7,6,1,2,6,16,5,13,1,2,1,1,67,69,12,13,290,434,14,29,142,26,40,338,1,2,3,9,37,148,26,96,4,26,2,10,2,2,2,3,0,0,0,1,0,0,31:40,28:20
2023,14,2023-12-10,1:00 PM,False,Colts,Bengals,14,34,19,19,14,11,4,5,1,3,3,11,3,11,1,2,1,1,60,57,10,11,272,385,26,39,226,19,25,274,3,14,0,0,18,46,32,111,9,66,5,40,1,3,3,5,1,0,1,1,1,0,28:08,31:52
2023,14,2023-12-10,1:00 PM,False,Jaguars,Browns,27,31,20,16,16,11,2,5,2,0,7,17,4,18,0,1,3,3,74,74,17,17,293,389,28,50,235,26,45,307,4,22,1,4,20,58,28,82,7,40,8,75,4,4,1,1,1,2,3,1,0,0,28:11,31:49
2023,14,2023-12-10,4:05 PM,False,Vikings,Raiders,3,0,16,8,9,5,6,3,1,0,8,20,3,14,1,1,2,2,71,53,11,12,231,202,19,36,99,21,32,146,5,47,4,25,30,132,17,56,5,36,4,37,0,1,0,1,0,2,0,1,0,0,32:11,27:49
2023,14,2023-12-10,4:05 PM,False,Seahawks,49ers,16,28,17,19,11,12,4,7,2,0,2,11,6,11,0,1,0,0,55,53,12,12,324,527,22,31,254,19,27,354,4,15,3,14,20,70,23,173,5,39,5,30,0,1,2,2,0,1,2,1,0,0,30:45,29:15
2023,14,2023-12-10,4:25 PM,False,Bills,Chiefs,20,17,21,21,12,14,8,6,1,1,6,15,6,12,1,1,0,1,73,62,11,10,327,346,23,42,209,25,43,264,3,24,1,7,28,118,18,82,4,35,7,45,1,2,2,3,0,1,1,1,0,0,35:21,24:39
2023,14,2023-12-10,4:25 PM,False,Broncos,Chargers,24,7,19,17,9,13,9,3,1,1,8,17,0,12,0,0,1,6,66,67,13,13,322,283,21,33,216,22,42,207,2,8,6,68,31,106,19,76,4,26,2,10,2,4,1,2,0,1,1,1,0,0,33:29,26:31
2023,14,2023-12-10,8:20 PM,False,Eagles,Cowboys,13,33,17,24,10,13,6,7,1,4,4,9,9,16,1,2,1,1,52,74,9,9,324,394,19,28,218,24,39,256,1,7,3,15,23,106,32,138,10,95,7,60,0,1,3,3,3,1,0,0,1,0,23:24,36:36
2023,14,2023-12-11,8:15 PM,False,Titans,Dolphins,28,27,22,20,16,9,5,10,1,1,5,13,4,13,0,0,0,1,68,69,13,12,403,366,23,38,320,23,33,208,1,7,5,32,29,83,31,158,9,59,7,61,3,5,2,5,2,1,1,0,0,1,27:36,32:24
2023,14,2023-12-11,8:15 PM,False,Packers,Giants,22,24,19,18,12,8,6,9,1,1,5,14,3,10,1,1,0,1,66,55,11,12,326,367,25,39,203,17,21,158,2,15,0,0,25,123,34,209,4,39,5,47,2,5,3,4,2,2,1,0,0,0,31:06,28:54
2023,15,2023-12-14,8:15 PM,False,Chargers,Raiders,21,63,18,20,13,13,4,6,1,1,6,12,9,16,0,1,0,0,63,63,15,13,326,378,23,32,234,22,36,254,3,23,1,6,28,92,26,124,6,65,4,30,2,2,3,3,4,0,1,0,0,2,30:09,29:51
2023,15,2023-12-16,1:00 PM,False,Vikings,Bengals,24,27,24,22,16,17,8,5,0,0,5,12,6,13,0,1,1,1,67,69,10,12,424,378,26,34,281,29,42,298,3,22,5,26,30,143,22,80,4,22,3,26,2,5,2,4,0,0,2,1,0,0,33:41,33:08
